package,count,api
com.ibm.etcd.client,1,com.ibm.etcd:etcd-java
com.axellience.vuegwt.core.client.component,1,com.axellience:vue-gwt
mulan.classifier,1,net.sf.meka.thirdparty:mulan
org.jdesktop.swingx.autocomplete,1,org.swinglabs.swingx:swingx-autocomplete
org.encog.util,1,org.encog:encog-core
com.amazonaws.regions,7,com.amazonaws:aws-java-sdk
org.wikidata.wdtk.rdf,1,org.wikidata.wdtk:wdtk-rdf
htsjdk.samtools.metrics,1,com.github.samtools:htsjdk
com.intellij.openapi.util,2,com.intellij:openapi
org.sonar.plugins.javascript.api.tree,1,org.sonarsource.javascript:javascript-frontend
com.salesforce.kafka.test.listeners,1,com.salesforce.kafka.test:kafka-junit-core
org.apache.jena.sparql.exec,1,org.apache.jena:jena-arq
org.apache.commons.dbcp,8,commons-dbcp:commons-dbcp
weka.classifiers.functions,2,nz.ac.waikato.cms.weka:weka-stable
org.red5.server.persistence,1,org.red5:red5-server-common
com.insightfullogic.lambdabehave.generators,1,com.insightfullogic:lambda-behave
org.apache.axis2,1,org.apache.axis2:axis2-kernel
org.glassfish.jersey.client,5,org.glassfish.jersey.core:jersey-client
org.springframework.data.elasticsearch.client,1,org.springframework.data:spring-data-elasticsearch
javassist.util,7,org.javassist:javassist
com.github.dockerjava.core.command,5,com.github.docker-java:docker-java
org.jdesktop.swingx.plaf.windows,1,org.swinglabs.swingx:swingx-plaf
org.red5.server.adapter,1,org.red5:red5-server-common
org.apache.solr.core,8,org.apache.solr:solr-core
net.kyori.adventure.text.serializer.gson.legacyimpl,1,net.kyori:adventure-text-serializer-gson-legacy-impl
net.sourceforge.stripes.util,1,net.sourceforge.stripes:stripes
weka.classifiers.evaluation,2,nz.ac.waikato.cms.weka:weka-stable
ws.schild.jave.filters,1,ws.schild:jave-core
org.mortbay.jetty.security,3,org.mortbay.jetty:jetty
com.dell.doradus.service.rest,1,com.dell.doradus:doradus-server
org.sikuli.android,1,com.sikulix:sikulixapi
com.github.junrar.exception,2,com.github.junrar:junrar
org.apache.jena.riot.resultset,1,org.apache.jena:jena-arq
io.github.bakedlibs.dough.recipes,1,io.github.baked-libs:dough-api
org.apache.curator.framework.imps,5,org.apache.curator:curator-framework
org.apache.cassandra.serializers,2,org.apache.cassandra:cassandra-all
ws.schild.jave.info,1,ws.schild:jave-core
org.jfree.chart.block,3,jfree:jfreechart
net.sourceforge.stripes.controller,1,net.sourceforge.stripes:stripes
com.intellij.openapi.diagnostic,2,com.intellij:openapi
org.pitest.util,1,org.pitest:pitest
com.sonar.orchestrator.container,5,org.sonarsource.orchestrator:sonar-orchestrator
org.apache.cassandra.config,4,org.apache.cassandra:cassandra-all
moe.tristan.easyfxml.samples.form.user.model,1,moe.tristan:easyfxml-sample-form-user
org.jasypt.contrib.org,1,org.jasypt:jasypt
org.mortbay.jetty.servlet,7,org.mortbay.jetty:jetty
org.nustaq.offheap.structs,1,de.ruedigermoeller:fst
org.jsoup.internal,3,org.jsoup:jsoup
com.fasterxml.jackson.databind.util,11,com.fasterxml.jackson.core:jackson-databind
io.pkts.packet.sip.header,1,io.pkts:pkts-sip
org.luaj.vm2.luajc,2,org.luaj:luaj-jse
org.hibernate.boot,6,org.hibernate:hibernate-core
io.pkts.streams,1,io.pkts:pkts-streams
org.springframework.jdbc.datasource,16,org.springframework:spring-jdbc
htsjdk.samtools.seekablestream,1,com.github.samtools:htsjdk
org.sourcelab.kafka.webview.ui.plugin.filter,1,org.sourcelab:kafka-webview-plugin
com.sonar.orchestrator.version,1,org.sonarsource.orchestrator:sonar-orchestrator
com.hazelcast.map.listener,1,com.hazelcast:hazelcast
picard.sam,1,com.github.broadinstitute:picard
com.dell.doradus.common,1,com.dell.doradus:doradus-common
org.python.util,1,org.python:jython-slim
com.deepoove.poi.converter,1,com.deepoove:poi-tl
com.aliyun.dysmsapi20170525.models,1,com.aliyun:dysmsapi20170525
com.dell.doradus.service.schema,1,com.dell.doradus:doradus-server
org.red5.io.mp3,1,org.red5:red5-io
com.deepoove.poi.plugin,1,com.deepoove:poi-tl
io.github.bakedlibs.dough.scheduling,1,io.github.baked-libs:dough-api
vc.inreach.aws.request,1,vc.inreach.aws:aws-signing-request-interceptor
weka.core.setupgenerator,1,com.github.fracpete:multisearch-weka-package
org.apache.commons.math3.stat.inference,5,org.apache.commons:commons-math3
org.red5.io,1,org.red5:red5-io
org.red5.server.net,1,org.red5:red5-server-common
org.pitest.sequence,1,org.pitest:pitest
com.ning.http.client,8,com.ning:async-http-client
org.apache.jena.sparql.expr,1,org.apache.jena:jena-arq
com.ibm.etcd.client.kv,1,com.ibm.etcd:etcd-java
tk.mybatis.mapper.common.base,1,tk.mybatis:mapper-base
com.dell.doradus.search.parser,1,com.dell.doradus:doradus-server
org.dmg.pmml,1,org.jpmml:pmml-model
pl.touk.throwing,2,pl.touk:throwing-function
me.chanjar.weixin.mp.builder.kefu,2,com.github.binarywang:weixin-java-mp
org.apache.jena.sparql.path,1,org.apache.jena:jena-arq
com.cybermkd.common,1,com.cybermkd:ICEREST
org.red5.server.jmx,1,org.red5:red5-server-common
org.sonar.python.regex,1,org.sonarsource.python:python-frontend
com.helger.css.reader,2,com.helger:ph-css
mulan.data,1,net.sf.meka.thirdparty:mulan
org.red5.io.amf3,1,org.red5:red5-io
org.red5.net.websocket,1,org.red5:tomcatplugin
org.sonar.sslr.channel,1,org.sonarsource.sslr:sslr-core
com.vividsolutions.jts.io,3,com.vividsolutions:jts-core
com.nulabinc.zxcvbn,1,com.nulab-inc:zxcvbn
org.apache.axis2.util,1,org.apache.axis2:axis2-kernel
org.apache.cassandra.db.marshal,2,org.apache.cassandra:cassandra-all
org.patchca.utils.encoder,1,com.bladejava:blade-patchca
org.reflections8,2,net.oneandone.reflections8:reflections8
org.pitest.classpath,1,org.pitest:pitest
org.springframework.expression,5,org.springframework:spring-expression
org.sonar.api.internal,6,org.sonarsource.sonarqube:sonar-plugin-api-impl
org.apache.cassandra.metrics,1,org.apache.cassandra:cassandra-all
org.reactivestreams,8,org.reactivestreams:reactive-streams
org.patchca.filter.predefined,1,com.bladejava:blade-patchca
com.dell.doradus.utilities,1,com.dell.doradus:doradus-server
org.apache.poi.openxml4j,12,org.apache.poi:poi-ooxml
org.encog.neural,1,org.encog:encog-core
net.lingala.zip4j.exception,2,net.lingala.zip4j:zip4j
tk.mybatis.spring.mapper,1,tk.mybatis:mapper-spring
com.oreilly.servlet.multipart,2,com.jfinal:cos
com.helger.css,2,com.helger:ph-css
org.camunda.bpm.spring.boot.starter.util,1,org.camunda.bpm.springboot:camunda-bpm-spring-boot-starter
org.patchca.service,1,com.bladejava:blade-patchca
com.sun.mail.util,3,javax.mail:mail
org.wikidata.wdtk.dumpfiles,1,org.wikidata.wdtk:wdtk-dumpfiles
retrofit2.converter.simplexml,1,com.squareup.retrofit2:converter-simplexml
com.clearspring.analytics.stream.cardinality,2,com.clearspring.analytics:stream
com.github.binarywang.wxpay.config,3,com.github.binarywang:weixin-java-pay
org.wikidata.wdtk.testing,1,org.wikidata.wdtk:wdtk-testing
com.mitchellbosecke.pebble.spring4,1,io.pebbletemplates:pebble-spring4
org.reflections8.scanners,2,net.oneandone.reflections8:reflections8
org.red5.server.util,1,org.red5:red5-server-common
org.commonmark.ext.gfm.tables,4,com.atlassian.commonmark:commonmark-ext-gfm-tables
io.github.bakedlibs.dough.updater,1,io.github.baked-libs:dough-api
com.googlecode.jfilechooserbookmarks.gui,1,com.github.fracpete:jfilechooser-bookmarks
com.helger.css.decl,2,com.helger:ph-css
org.nustaq.serialization.simpleapi,1,de.ruedigermoeller:fst
org.sonarsource.sonarlint.core.notifications,1,org.sonarsource.sonarlint.core:sonarlint-core-osgi
org.apache.cassandra.db,3,org.apache.cassandra:cassandra-all
okhttp3.internal,4,com.squareup.okhttp3:okhttp
com.github.dockerjava.api.command,4,com.github.docker-java:docker-java
com.github.binarywang.wxpay.service.impl,3,com.github.binarywang:weixin-java-pay
org.springframework.test.web.servlet,7,org.springframework:spring-test
org.jooq,4,org.jooq:jooq
com.gitee.sunchenbin.mybatis.actable.constants,1,com.gitee.sunchenbin.mybatis.actable:mybatis-enhance-actable
org.thymeleaf.spring5.templateresolver,2,org.thymeleaf:thymeleaf-spring5
org.apache.axiom.soap,1,org.apache.ws.commons.axiom:axiom-api
htsjdk.tribble.annotation,1,com.github.samtools:htsjdk
be.seeseemelk.mockbukkit.entity,1,com.github.seeseemelk:MockBukkit-v1.18
org.sonarsource.scanner.api.internal,1,org.sonarsource.scanner.api:sonar-scanner-api
com.google.gwt.core.shared,5,com.google.gwt:gwt-dev
com.google.gwt.resources.client,7,com.google.gwt:gwt-user
org.apache.tomcat.util,2,com.heroku:webapp-runner-main
org.jets3t.service,1,net.java.dev.jets3t:jets3t
com.reprezen.jsonoverlay.gen,1,com.reprezen.jsonoverlay:jsonoverlay
io.appium.java_client.clipboard,1,io.appium:java-client
org.jruby.embed,3,org.jruby:jruby-complete
io.soabase.recordbuilder.core,1,io.soabase.record-builder:record-builder-core
org.jolokia.client.exception,2,org.jolokia:jolokia-jmx-adapter
org.pitest.mutationtest.config,1,org.pitest:pitest-entry
com.axellience.vuegwt.core.client.tools,1,com.axellience:vue-gwt
io.appium.java_client.screenrecording,1,io.appium:java-client
io.dropwizard.views,1,io.dropwizard:dropwizard-views
com.owlike.genson,2,com.owlike:genson
org.jfree.chart.labels,1,jfree:jfreechart
org.antlr.runtime,11,org.antlr:antlr-runtime
org.sonar.python,1,org.sonarsource.python:python-frontend
org.apache.shiro.subject,12,org.apache.shiro:shiro-core
org.scalatest,1,org.scalatest:scalatest_2.10
org.pitest.mutationtest.engine,1,org.pitest:pitest
moe.tristan.easyfxml.api,1,moe.tristan:easyfxml
weka.gui.graphvisualizer,1,nz.ac.waikato.cms.weka:weka-dev
com.github.wasiqb.coteafs.datasource.annotation,1,com.github.wasiqb.coteafs:datasource
com.yubico.u2f.exceptions,1,com.yubico:u2flib-server-core
io.pkts.streams.impl,1,io.pkts:pkts-streams
org.jolokia.client,2,org.jolokia:jolokia-client-java
org.apache.commons.dbutils.handlers,5,commons-dbutils:commons-dbutils
org.apache.bcel.classfile,4,org.apache.bcel:bcel
top.crossoverjie.cicada.server.bean,1,top.crossoverjie.opensource:cicada-core
picard,1,com.github.broadinstitute:picard
it.unimi.dsi.fastutil,7,it.unimi.dsi:fastutil
com.github.junrar,2,com.github.junrar:junrar
org.apache.jena.http,1,org.apache.jena:jena-arq
tk.mybatis.mapper.mapperhelper,1,tk.mybatis:mapper-core
com.gitee.sunchenbin.mybatis.actable.annotation,1,com.gitee.sunchenbin.mybatis.actable:mybatis-enhance-actable
htsjdk.tribble.bed,1,com.github.samtools:htsjdk
org.sonarsource.sonarlint.core.commons,1,org.sonarsource.sonarlint.core:sonarlint-core-osgi
org.luaj.vm2.ast,2,org.luaj:luaj-jse
org.apache.jena.http.sys,1,org.apache.jena:jena-arq
weka.gui,1,nz.ac.waikato.cms.weka:weka-dev
tk.mybatis.mapper.version,1,tk.mybatis:mapper-core
com.fasterxml.jackson.dataformat.csv,3,com.fasterxml.jackson.dataformat:jackson-dataformat-csv
org.objenesis.instantiator,4,org.objenesis:objenesis
org.apache.solr.util,5,org.apache.solr:solr-core
org.sonar.plugins.python,1,org.sonarsource.python:python-frontend
org.sonarsource.sonarlint.core.analysis,1,org.sonarsource.sonarlint.core:sonarlint-core-osgi
org.apache.cassandra.dht,2,org.apache.cassandra:cassandra-all
me.chanjar.weixin.mp.builder.outxml,4,com.github.binarywang:weixin-java-mp
com.github.dockerjava.api,4,com.github.docker-java:docker-java
org.patchca.text.renderer,1,com.bladejava:blade-patchca
com.melloware.jintellitype,1,com.melloware:jintellitype
org.influxdb.dto,3,org.influxdb:influxdb-java
org.zapodot.junit.ldap,1,org.zapodot:embedded-ldap-junit
org.apache.jena.sparql.core,1,org.apache.jena:jena-arq
moe.tristan.easyfxml,1,moe.tristan:easyfxml
com.github.wasiqb.coteafs.error,1,com.github.wasiqb.coteafs:error
org.hibernate.validator,4,org.hibernate.validator:hibernate-validator
io.dropwizard.assets,4,io.dropwizard:dropwizard-assets
org.apache.poi.xddf,1,org.apache.poi:poi-ooxml
org.spongepowered.api.event,3,org.spongepowered:spongeapi
com.google.gwt.dom.client,12,com.google.gwt:gwt-user
com.hazelcast.quorum,1,com.hazelcast:hazelcast
cn.hutool.cache,5,cn.hutool:hutool-all
moe.tristan.easyfxml.fxkit.form,1,moe.tristan:easyfxml-fxkit
cn.wizzer.iot.mqtt.server.common.message,1,cn.wizzer:mqtt-common
redis.clients.jedis.util,12,redis.clients:jedis
com.deepoove.poi.plugin.highlight.converter,1,com.deepoove:poi-tl-plugin-highlight
org.sonarsource.sonarlint.core.client,1,org.sonarsource.sonarlint.core:sonarlint-core-osgi
org.hyperledger.fabric.protos.peer,2,org.hyperledger.fabric-sdk-java:fabric-sdk-java
com.esotericsoftware.kryo.io,17,com.esotericsoftware:kryo
org.apache.jena.query,2,org.apache.jena:jena-arq
com.github.binarywang.wxpay.exception,3,com.github.binarywang:weixin-java-pay
org.sql2o.quirks,1,org.sql2o:sql2o
org.sikuli.guide,2,com.sikulix:sikulixapi
org.sonar.python.tree,1,org.sonarsource.python:python-frontend
org.assertj.core.groups,6,org.assertj:assertj-core
org.luaj.vm2,2,org.luaj:luaj-jse
org.apache.commons.compress.compressors.gzip,9,org.apache.commons:commons-compress
tk.mybatis.mapper,1,tk.mybatis:mapper-core
org.jdesktop.swingx.graphics,1,org.swinglabs.swingx:swingx-graphics
org.red5.server.exception,1,org.red5:red5-server-common
org.sonarsource.analyzer.commons,1,org.sonarsource.analyzer-commons:sonar-analyzer-commons
org.apache.hadoop.hbase.util,7,org.apache.hbase:hbase-common
me.chanjar.weixin.mp.bean.template,2,com.github.binarywang:weixin-java-mp
org.apache.thrift.transport,14,org.apache.thrift:libthrift
htsjdk.samtools,2,com.github.samtools:htsjdk
com.oracle.js.parser,1,org.graalvm.js:js
be.seeseemelk.mockbukkit.plugin,1,com.github.seeseemelk:MockBukkit-v1.18
org.apache.lucene.spatial.prefix,3,org.apache.lucene:lucene-spatial
com.amazonaws.auth,14,com.amazonaws:aws-java-sdk
org.apache.commons.math3.exception,6,org.apache.commons:commons-math3
org.unbescape.html,3,org.unbescape:unbescape
com.dell.doradus.service.spider,1,com.dell.doradus:doradus-server
org.nustaq.fastcast.api,1,de.ruedigermoeller:fast-cast
org.apache.cassandra.db.partitions,2,org.apache.cassandra:cassandra-all
org.nutz.boot,1,org.nutz:nutzboot-core
freemarker.cache,4,org.freemarker:freemarker
it.uniroma1.dis.wsngroup.gexf4j.core.impl,1,it.uniroma1.dis.wsngroup.gexf4j:gexf4j
org.nustaq.fastcast.util,1,de.ruedigermoeller:fast-cast
org.apache.axis2.client,1,org.apache.axis2:axis2-kernel
com.hp.hpl.jena.sparql,1,org.apache.jena:jena-arq
org.apache.lucene.util.automaton,1,org.apache.lucene:lucene-core
org.jose4j.keys,2,org.bitbucket.b_c:jose4j
top.crossoverjie.cicada.base.bean,1,top.crossoverjie.opensource:cicada-base
org.kramerlab.bmad.matrix,1,org.kramerlab:bmad
org.encog.ml,1,org.encog:encog-core
com.helger.css.writer,2,com.helger:ph-css
it.uniroma1.dis.wsngroup.gexf4j.core.dynamic,1,it.uniroma1.dis.wsngroup.gexf4j:gexf4j
com.github.fracpete.jshell,1,com.github.fracpete:jshell-scripting
cn.hutool.crypto.asymmetric,4,cn.hutool:hutool-crypto
org.modelmapper,8,org.modelmapper:modelmapper
org.sonarsource.sonarlint.plugin,1,org.sonarsource.sonarlint.core:sonarlint-core
org.apache.jena.sparql,1,org.apache.jena:jena-arq
tk.mybatis.mapper.weekend,1,tk.mybatis:mapper-weekend
org.apache.ws.security.message,2,org.apache.ws.security:wss4j
org.fxmisc.richtext.model,2,org.fxmisc.richtext:richtextfx
org.nustaq.kson,1,de.ruedigermoeller:fst
org.sonar.plugins.javascript.api,1,org.sonarsource.javascript:javascript-frontend
org.apache.shiro.authc,10,org.apache.shiro:shiro-core
org.hyperledger.fabric.protos.ledger,1,org.hyperledger.fabric-sdk-java:fabric-sdk-java
org.objectweb.asm.tree,11,org.ow2.asm:asm-all
com.tencentcloudapi.common.exception,2,com.tencentcloudapi:tencentcloud-sdk-java
com.google.gwt.user.client,14,com.google.gwt:gwt-user
weka.classifiers,3,nz.ac.waikato.cms.weka:weka-stable
com.dell.doradus.olap.store,1,com.dell.doradus:doradus-server
org.red5.server.scope,1,org.red5:red5-server-common
org.red5.io.amf,1,org.red5:red5-io
net.dongliu.requests,1,net.dongliu:requests
net.sourceforge.tess4j,3,net.sourceforge.tess4j:tess4j
org.apache.lucene.spatial.composite,1,org.apache.lucene:lucene-spatial
org.wikidata.wdtk.wikibaseapi,1,org.wikidata.wdtk:wdtk-wikibaseapi
org.apache.tools.ant.taskdefs.optional.ssh,1,org.apache.ant:ant-jsch
org.apache.thrift.async,8,org.apache.thrift:libthrift
org.abego.treelayout.util,2,org.abego.treelayout:org.abego.treelayout.core
org.antlr.v4.semantics,2,org.antlr:antlr4
org.antlr.v4.automata,2,org.antlr:antlr4
org.apache.hc.core5.reactor.ssl,2,org.apache.httpcomponents.core5:httpcore5
io.awspring.cloud.messaging.config.annotation,1,io.awspring.cloud:spring-cloud-aws-messaging
com.yammer.dropwizard,2,com.yammer.dropwizard:dropwizard-core
com.aliyun.oss.internal,2,com.aliyun.oss:aliyun-sdk-oss
org.apache.dubbo.common,2,org.apache.dubbo:dubbo
org.apache.pig.impl,3,org.apache.pig:pig
org.joor,2,org.jooq:joor
software.amazon.kinesis.retrieval.kpl,2,software.amazon.kinesis:amazon-kinesis-client
org.camunda.bpm.client.topic,1,org.camunda.bpm:camunda-external-task-client
io.swagger.v3.oas.annotations.media,4,io.swagger.core.v3:swagger-annotations
com.mysql.management,1,mysql:mysql-connector-mxj
com.alibaba.cola.extension,1,com.alibaba.cola:cola-component-dto
io.vertx.core,14,io.vertx:vertx-core
org.apache.dubbo.registry.support,1,org.apache.dubbo:dubbo
net.sf.qualitycheck,1,net.sf.qualitycheck:quality-check
com.atilika.kuromoji.ipadic,1,com.atilika.kuromoji:kuromoji-ipadic
org.codehaus.jackson.map.annotate,7,org.codehaus.jackson:jackson-mapper-asl
com.alibaba.jvm.sandbox.api.spi,1,com.alibaba.jvm.sandbox:sandbox-api
android.nfc,1,org.robolectric:android-all
org.gridkit.sjk.test.console.junit4,1,org.gridkit.jvmtool:sjk-test
io.atomix.catalyst.transport.netty,1,io.atomix.catalyst:catalyst-netty
org.apache.hadoop.tools,1,org.apache.hadoop:hadoop-distcp
com.alibaba.jvm.sandbox.api.filter,1,com.alibaba.jvm.sandbox:sandbox-api
org.apache.flink.api.java.io,1,org.apache.flink:flink-java
org.janusgraph.diskstorage.common,1,org.janusgraph:janusgraph-core
com.baidu.bjf.remoting.protobuf.utils,1,com.baidu:jprotobuf
org.kohsuke,2,org.kohsuke.metainf-services:metainf-services
org.apache.maven.doxia.parser,1,org.apache.maven.doxia:doxia-core
org.janusgraph.olap,1,org.janusgraph:janusgraph-test
io.awspring.cloud.messaging.support.converter,1,io.awspring.cloud:spring-cloud-aws-messaging
io.awspring.cloud.context.support,1,io.awspring.cloud:spring-cloud-aws-context
io.awspring.cloud.autoconfigure.jdbc,1,io.awspring.cloud:spring-cloud-aws-autoconfigure
io.airlift.security.pem,1,io.airlift:security
net.smacke.jaydio,2,net.smacke:jaydio
org.springframework.security.kerberos.client,1,org.springframework.security.kerberos:spring-security-kerberos-client
opennlp.tools.cmdline,1,org.apache.opennlp:opennlp-tools
graphql.schema,5,com.graphql-java:graphql-java
net.java.btrace.api.wireio,1,org.gridkit.3rd.btrace:btrace-boot
io.awspring.cloud.messaging.endpoint.annotation,1,io.awspring.cloud:spring-cloud-aws-messaging
com.yammer.metrics.reporting,2,com.yammer.metrics:metrics-core
org.stringtemplate.v4.gui,2,org.antlr:ST4
io.swagger.v3.oas.annotations.info,1,io.swagger.core.v3:swagger-annotations
com.wf.captcha.utils,1,com.github.whvcse:easy-captcha
org.hibernate.dialect,7,org.hibernate:hibernate-core
