package,api
liquibase.change,org.liquibase:liquibase-core
liquibase.database,org.liquibase:liquibase-core
liquibase.exception,org.liquibase:liquibase-core
liquibase.integration,org.liquibase:liquibase-core
liquibase.resource,org.liquibase:liquibase-core
live.connector.vertxui.client.fluent,live.connector:vertxui-core
live.connector.vertxui.client.test,live.connector:vertxui-core
live.connector.vertxui.client.transport,live.connector:vertxui-core
live.connector.vertxui.server,live.connector:vertxui-core
live.connector.vertxui.server.transport,live.connector:vertxui-core
lombok,org.projectlombok:lombok
lombok.experimental,org.projectlombok:lombok
lombok.extern,org.projectlombok:lombok
loophole.mvc.annotation,io.bastillion:lmvc
loophole.mvc.base,io.bastillion:lmvc
loophole.mvc.filter,io.bastillion:lmvc
ma.glasnost.orika,ma.glasnost.orika:orika-core
ma.glasnost.orika.impl,ma.glasnost.orika:orika-core
ma.glasnost.orika.metadata,ma.glasnost.orika:orika-core
math.geom2d,math.geom2d:javaGeom
math.geom2d.line,math.geom2d:javaGeom
mdg.engine,com.apollographql.federation:federation-graphql-java-support
me.chanjar.weixin.common.api,me.chanjar:weixin-java-common
me.chanjar.weixin.common.bean,me.chanjar:weixin-java-common
me.chanjar.weixin.common.bean.result,me.chanjar:weixin-java-common
me.chanjar.weixin.common.exception,me.chanjar:weixin-java-common
me.chanjar.weixin.common.session,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util.crypto,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util.fs,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util.http,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util.json,me.chanjar:weixin-java-common
me.chanjar.weixin.common.util.xml,me.chanjar:weixin-java-common
me.chanjar.weixin.mp.api,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.api.impl,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.kefu,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.material,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.menu,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.message,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.result,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.tag,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.bean.template,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.builder.kefu,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.builder.outxml,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.config,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.config.impl,com.github.binarywang:weixin-java-mp
me.chanjar.weixin.mp.util,com.github.binarywang:weixin-java-mp
me.desair.tus.server,me.desair.tus:tus-java-server
me.desair.tus.server.exception,me.desair.tus:tus-java-server
me.desair.tus.server.upload,me.desair.tus:tus-java-server
me.qmx.jitescript,me.qmx.jitescript:jitescript
me.qmx.jitescript.internal,me.qmx.jitescript:jitescript
me.qmx.jitescript.util,me.qmx.jitescript:jitescript
me.snowdrop.istio.api,me.snowdrop:istio-model
me.snowdrop.istio.api.cexl,me.snowdrop:istio-model
me.snowdrop.istio.api.internal,me.snowdrop:istio-common
me.snowdrop.istio.api.mesh,me.snowdrop:istio-model
me.snowdrop.istio.api.networking,me.snowdrop:istio-model
me.snowdrop.istio.api.policy,me.snowdrop:istio-model
me.snowdrop.istio.api.security,me.snowdrop:istio-model
me.snowdrop.istio.client.internal.operation.networking.v1alpha3,me.snowdrop:istio-client
me.snowdrop.istio.client.internal.operation.networking.v1beta1,me.snowdrop:istio-client
me.snowdrop.istio.client.internal.operation.policy.v1beta1,me.snowdrop:istio-client
me.snowdrop.istio.client.internal.operation.security.v1beta1,me.snowdrop:istio-client
me.snowdrop.istio.util,me.snowdrop:istio-common
me.tongfei.progressbar,me.tongfei:progressbar
me.xuender.unidecode,me.xuender:unidecode
me.xuxiaoxiao.chatapi.wechat,me.xuxiaoxiao:chatapi-wechat
me.xuxiaoxiao.chatapi.wechat.entity,me.xuxiaoxiao:chatapi-wechat
me.zhyd.braum.spring.boot,me.zhyd.braum.spring.boot:braum-spring-boot-starter
me.zhyd.braum.spring.boot.annotation,me.zhyd.braum.spring.boot:braum-spring-boot-starter
me.zhyd.houtu,me.zhyd.houtu:HouTu
me.zhyd.houtu.config,me.zhyd.houtu:HouTu
me.zhyd.hunter,me.zhyd.hunter:blog-hunter
me.zhyd.hunter.config,me.zhyd.hunter:blog-hunter
me.zhyd.hunter.entity,me.zhyd.hunter:blog-hunter
me.zhyd.hunter.enums,me.zhyd.hunter:blog-hunter
me.zhyd.hunter.processor,me.zhyd.hunter:blog-hunter
me.zhyd.hunter.util,me.zhyd.hunter:blog-hunter
me.zhyd.oauth.config,me.zhyd.oauth:JustAuth
me.zhyd.oauth.exception,me.zhyd.oauth:JustAuth
me.zhyd.oauth.model,me.zhyd.oauth:JustAuth
me.zhyd.oauth.request,me.zhyd.oauth:JustAuth
me.zhyd.oauth.utils,me.zhyd.oauth:JustAuth
microsoft.exchange.webservices.data.autodiscover,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.core,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.core.enumeration,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.core.exception,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.core.service,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.credential,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.property.complex,com.microsoft.ews-java-api:ews-java-api
microsoft.exchange.webservices.data.search,com.microsoft.ews-java-api:ews-java-api
microsoft.sql,com.microsoft.sqlserver:mssql-jdbc
mikera.randomz,net.mikera:randomz
mikera.util,net.mikera:randomz
ml.dmlc.xgboost4j.java,ml.dmlc:xgboost4j
moa.classifiers,nz.ac.waikato.cms.moa:moa
moa.cluster,nz.ac.waikato.cms.moa:moa
moa.clusterers,nz.ac.waikato.cms.moa:moa
moa.core,nz.ac.waikato.cms.moa:moa
moa.options,nz.ac.waikato.cms.moa:moa
mobi.boilr.libdynticker.core,mobi.boilr:libdynticker
mobi.boilr.libdynticker.exchanges,mobi.boilr:libdynticker
mobi.boilr.libpricealarm,mobi.boilr:libpricealarm
mockit,org.jmockit:jmockit
mockit.coverage,org.jmockit:jmockit
mockit.integration,org.jmockit:jmockit
mockit.internal,org.jmockit:jmockit
moe.tristan.easyfxml,moe.tristan:easyfxml
moe.tristan.easyfxml.api,moe.tristan:easyfxml
moe.tristan.easyfxml.fxkit.form,moe.tristan:easyfxml-fxkit
moe.tristan.easyfxml.fxkit.form.defaults,moe.tristan:easyfxml-fxkit
moe.tristan.easyfxml.model,moe.tristan:easyfxml
moe.tristan.easyfxml.samples.form.user.model,moe.tristan:easyfxml-sample-form-user
morfologik.fsa,org.carrot2:morfologik-fsa
morfologik.fsa.builders,org.carrot2:morfologik-fsa-builders
morfologik.speller,org.carrot2:morfologik-speller
morfologik.stemming,org.carrot2:morfologik-stemming
morfologik.tools,org.carrot2:morfologik-tools
mousio.etcd4j,org.mousio:etcd4j
mousio.etcd4j.promises,org.mousio:etcd4j
mousio.etcd4j.requests,org.mousio:etcd4j
mousio.etcd4j.responses,org.mousio:etcd4j
mst,net.sf.meka.thirdparty:mst
mulan.classifier,net.sf.meka.thirdparty:mulan
mulan.classifier.lazy,net.sf.meka.thirdparty:mulan
mulan.classifier.meta,net.sf.meka.thirdparty:mulan
mulan.classifier.neural,net.sf.meka.thirdparty:mulan
mulan.classifier.transformation,net.sf.meka.thirdparty:mulan
mulan.data,net.sf.meka.thirdparty:mulan
mybatis.mate.ddl,com.baomidou:mybatis-mate-starter
name.fraser,com.madgag:util-diff
name.neuhalfen.projects.crypto.bouncycastle.openpgp,name.neuhalfen.projects.crypto.bouncycastle.openpgp:bouncy-gpg
name.neuhalfen.projects.crypto.bouncycastle.openpgp.keys,name.neuhalfen.projects.crypto.bouncycastle.openpgp:bouncy-gpg
name.neuhalfen.projects.crypto.bouncycastle.openpgp.reencryption,name.neuhalfen.projects.crypto.bouncycastle.openpgp:bouncy-gpg
nats.client,com.github.cloudfoundry-community:nats-client
net.amygdalum.stringsearchalgorithms.io,net.amygdalum:stringsearchalgorithms
net.amygdalum.stringsearchalgorithms.search,net.amygdalum:stringsearchalgorithms
net.bramp.ffmpeg,net.bramp.ffmpeg:ffmpeg
net.bramp.ffmpeg.probe,net.bramp.ffmpeg:ffmpeg
net.bramp.ffmpeg.progress,net.bramp.ffmpeg:ffmpeg
net.bytebuddy,net.bytebuddy:byte-buddy
net.bytebuddy.agent,net.bytebuddy:byte-buddy
net.bytebuddy.asm,net.bytebuddy:byte-buddy
net.bytebuddy.build,net.bytebuddy:byte-buddy-dep
net.bytebuddy.description,net.bytebuddy:byte-buddy
net.bytebuddy.dynamic,net.bytebuddy:byte-buddy
net.bytebuddy.implementation,net.bytebuddy:byte-buddy
net.bytebuddy.jar,net.bytebuddy:byte-buddy
net.bytebuddy.matcher,net.bytebuddy:byte-buddy
net.bytebuddy.pool,net.bytebuddy:byte-buddy
net.bytebuddy.utility,net.bytebuddy:byte-buddy
net.codestory,net.code-story:fluent
net.codestory.http,net.code-story:http
net.codestory.http.filters,net.code-story:http
net.codestory.http.payload,net.code-story:http
net.codestory.http.routes,net.code-story:http
net.codestory.simplelenium,net.code-story:simplelenium
net.codestory.simplelenium.rules,net.code-story:simplelenium
net.coobird.thumbnailator,net.coobird:thumbnailator
net.coobird.thumbnailator.geometry,net.coobird:thumbnailator
net.coobird.thumbnailator.makers,net.coobird:thumbnailator
net.coobird.thumbnailator.resizers,net.coobird:thumbnailator
net.coobird.thumbnailator.tasks,net.coobird:thumbnailator
net.dankito.readability4j,net.dankito.readability4j:readability4j
net.dankito.readability4j.extended,net.dankito.readability4j:readability4j
net.datafaker,net.datafaker:datafaker
net.dempsy,net.dempsy:dempsy-framework.api
net.dempsy.config,net.dempsy:dempsy-framework.api
net.dempsy.container,net.dempsy:dempsy-framework.core
net.dempsy.lifecycle,net.dempsy:dempsy-framework.api
net.dempsy.messages,net.dempsy:dempsy-framework.api
net.dempsy.monitoring,net.dempsy:dempsy-framework.core
net.dempsy.output,net.dempsy:dempsy-framework.core
net.dempsy.router,net.dempsy:dempsy-framework.core
net.dempsy.threading,net.dempsy:dempsy-framework.core
net.dempsy.transport,net.dempsy:dempsy-framework.core
net.disy.legato.testing.script,net.disy.legato:legato-testing
net.dongliu.apk.parser,net.dongliu:apk-parser
net.dongliu.apk.parser.bean,net.dongliu:apk-parser
net.dongliu.commons,net.dongliu:commons
net.dongliu.commons.collection,net.dongliu:commons
net.dongliu.commons.io,net.dongliu:commons
net.dongliu.gson,net.dongliu:gson-java8-datatype
net.dongliu.requests,net.dongliu:requests
net.dongliu.requests.exception,net.dongliu:requests
net.dongliu.requests.struct,net.dongliu:requests
net.dv8tion.jda.api,net.dv8tion:JDA
net.dv8tion.jda.api.audio,net.dv8tion:JDA
net.dv8tion.jda.api.audit,net.dv8tion:JDA
net.dv8tion.jda.api.entities,net.dv8tion:JDA
net.dv8tion.jda.api.events,net.dv8tion:JDA
net.dv8tion.jda.api.exceptions,net.dv8tion:JDA
net.dv8tion.jda.api.hooks,net.dv8tion:JDA
net.dv8tion.jda.api.managers,net.dv8tion:JDA
net.dv8tion.jda.api.requests,net.dv8tion:JDA
net.dv8tion.jda.api.sharding,net.dv8tion:JDA
net.dv8tion.jda.api.utils,net.dv8tion:JDA
net.dv8tion.jda.internal,net.dv8tion:JDA
net.dv8tion.jda.internal.entities,net.dv8tion:JDA
net.dv8tion.jda.internal.requests,net.dv8tion:JDA
net.dv8tion.jda.internal.utils,net.dv8tion:JDA
net.engio.mbassy.bus,net.engio:mbassador
net.engio.mbassy.bus.config,net.engio:mbassador
net.engio.mbassy.bus.error,net.engio:mbassador
net.engio.mbassy.dispatch,net.engio:mbassador
net.engio.mbassy.listener,net.engio:mbassador
net.engio.mbassy.subscription,net.engio:mbassador
net.fortuna.ical4j.data,org.mnode.ical4j:ical4j
net.fortuna.ical4j.model,org.mnode.ical4j:ical4j
net.fortuna.ical4j.model.component,org.mnode.ical4j:ical4j
net.fortuna.ical4j.model.parameter,org.mnode.ical4j:ical4j
net.fortuna.ical4j.model.property,org.mnode.ical4j:ical4j
net.fortuna.ical4j.validate,org.mnode.ical4j:ical4j
net.freeutils.charset.gsm,net.freeutils:jcharset
net.glxn.qrgen,net.glxn:qrgen
net.glxn.qrgen.image,net.glxn:qrgen
net.htmlparser.jericho,net.htmlparser.jericho:jericho-html
net.hydromatic.scott.data.hsqldb,net.hydromatic:scott-data-hsqldb
net.hydromatic.tpcds,net.hydromatic:tpcds
net.hydromatic.tpcds.query,net.hydromatic:tpcds
net.i2p,net.vrallev.ecc:ecc-25519-java
net.i2p.crypto,com.github.atomashpolskiy:bt-dht
net.java.btrace.annotations,org.gridkit.3rd.btrace:btrace-boot
net.java.btrace.api.extensions,org.gridkit.3rd.btrace:btrace-boot
net.java.btrace.api.wireio,org.gridkit.3rd.btrace:btrace-boot
net.java.btrace.client,org.gridkit.3rd.btrace:client
net.java.btrace.ext,org.gridkit.3rd.btrace:ext-default
net.java.dev.eval,net.java.dev.eval:eval
net.java.games.input,net.java.jinput:coreapi
net.java.games.input.applet,net.java.jinput:applet
net.java.games.util.plugins,net.java.jutils:jutils
net.java.quickcheck,net.java.quickcheck:quickcheck
net.java.quickcheck.generator,net.java.quickcheck:quickcheck
net.javacrumbs.futureconverter.apifuturecommon,net.javacrumbs.future-converter:future-converter-apifuture-common
net.javacrumbs.futureconverter.common.internal,net.javacrumbs.future-converter:future-converter-common
net.javacrumbs.futureconverter.guavacommon,net.javacrumbs.future-converter:future-converter-guava-common
net.javacrumbs.futureconverter.java8common,net.javacrumbs.future-converter:future-converter-java8-common
net.javacrumbs.futureconverter.rxjava2common,net.javacrumbs.future-converter:future-converter-rxjava2-common
net.javacrumbs.futureconverter.rxjavacommon,net.javacrumbs.future-converter:future-converter-rxjava-common
net.javacrumbs.futureconverter.springcommon,net.javacrumbs.future-converter:future-converter-spring-common
net.javacrumbs.jsonunit.assertj,net.javacrumbs.json-unit:json-unit-assertj
net.javacrumbs.shedlock.provider.jdbc,net.javacrumbs.shedlock:shedlock-provider-jdbc
net.javacrumbs.shedlock.provider.redis.spring,net.javacrumbs.shedlock:shedlock-provider-redis-spring
net.javacrumbs.shedlock.spring,net.javacrumbs.shedlock:shedlock-spring
net.javacrumbs.shedlock.spring.annotation,net.javacrumbs.shedlock:shedlock-spring
net.jcip.annotations,net.jcip:jcip-annotations
net.jodah.concurrentunit,net.jodah:concurrentunit
net.jodah.expiringmap,net.jodah:expiringmap
net.jodah.failsafe,net.jodah:failsafe
net.jodah.failsafe.event,net.jodah:failsafe
net.jodah.typetools,net.jodah:typetools
net.jpountz.lz4,cc.blynk.clickhouse:clickhouse4j
net.jpountz.xxhash,net.jpountz.lz4:lz4
net.karneim.pojobuilder,net.karneim:pojobuilder
net.kuujo.vertigo,net.kuujo:vertigo
net.kuujo.vertigo.cluster,net.kuujo:vertigo
net.kuujo.vertigo.io,net.kuujo:vertigo
net.kuujo.vertigo.java,net.kuujo:vertigo
net.kuujo.vertigo.network,net.kuujo:vertigo
net.kyori.adventure.audience,net.kyori:adventure-api
net.kyori.adventure.bossbar,net.kyori:adventure-api
net.kyori.adventure.identity,net.kyori:adventure-api
net.kyori.adventure.inventory,net.kyori:adventure-api
net.kyori.adventure.platform.bukkit,net.kyori:adventure-platform-bukkit
net.kyori.adventure.sound,net.kyori:adventure-api
net.kyori.adventure.text,net.kyori:adventure-api
net.kyori.adventure.text.event,net.kyori:adventure-api
net.kyori.adventure.text.format,net.kyori:adventure-api
net.kyori.adventure.text.minimessage,net.kyori:adventure-text-minimessage
net.kyori.adventure.text.serializer,net.kyori:adventure-api
net.kyori.adventure.text.serializer.bungeecord,net.kyori:adventure-text-serializer-bungeecord
net.kyori.adventure.text.serializer.gson,net.kyori:adventure-text-serializer-gson
net.kyori.adventure.text.serializer.gson.legacyimpl,net.kyori:adventure-text-serializer-gson-legacy-impl
net.kyori.adventure.text.serializer.legacy,net.kyori:adventure-text-serializer-legacy
net.kyori.adventure.text.serializer.plain,net.kyori:adventure-text-serializer-plain
net.kyori.adventure.title,net.kyori:adventure-api
net.kyori.adventure.translation,net.kyori:adventure-api
net.kyori.adventure.util,net.kyori:adventure-api
net.librec.common,net.librec:librec-core
net.librec.conf,net.librec:librec-core
net.librec.data,net.librec:librec-core
net.librec.data.model,net.librec:librec-core
net.librec.filter,net.librec:librec-core
net.librec.job,net.librec:librec-core
net.librec.math.structure,net.librec:librec-core
net.librec.recommender,net.librec:librec-core
net.librec.recommender.item,net.librec:librec-core
net.librec.similarity,net.librec:librec-core
net.librec.util,net.librec:librec-core
net.lightbody.bmp,net.lightbody.bmp:browsermob-core
net.lightbody.bmp.client,net.lightbody.bmp:browsermob-core
net.lightbody.bmp.filters,net.lightbody.bmp:browsermob-core
net.lightbody.bmp.mitm,net.lightbody.bmp:mitm
net.lightbody.bmp.mitm.keys,net.lightbody.bmp:mitm
net.lightbody.bmp.mitm.manager,net.lightbody.bmp:mitm
net.lightbody.bmp.util,net.lightbody.bmp:browsermob-core
net.lingala.zip4j,net.lingala.zip4j:zip4j
net.lingala.zip4j.core,net.lingala.zip4j:zip4j
net.lingala.zip4j.exception,net.lingala.zip4j:zip4j
net.lingala.zip4j.model,net.lingala.zip4j:zip4j
net.lingala.zip4j.util,net.lingala.zip4j:zip4j
net.logstash.logback.appender,net.logstash.logback:logstash-logback-encoder
net.logstash.logback.encoder,net.logstash.logback:logstash-logback-encoder
net.logstash.logback.marker,net.logstash.logback:logstash-logback-encoder
net.ltgt.gradle.incap,net.ltgt.gradle.incap:incap
net.maritimecloud.util.geometry,net.maritimecloud:mc-core
net.maritimecloud.util.units,net.maritimecloud:mc-core
net.masterthought.cucumber,net.masterthought:cucumber-reporting
net.masterthought.cucumber.presentation,net.masterthought:cucumber-reporting
net.masterthought.cucumber.reducers,net.masterthought:cucumber-reporting
net.masterthought.cucumber.sorting,net.masterthought:cucumber-reporting
net.md_5.bungee.api,net.md-5:bungeecord-api
net.md_5.bungee.api.chat,net.md-5:bungeecord-chat
net.md_5.bungee.api.config,net.md-5:bungeecord-api
net.md_5.bungee.api.connection,net.md-5:bungeecord-api
net.md_5.bungee.api.event,net.md-5:bungeecord-api
net.md_5.bungee.api.plugin,net.md-5:bungeecord-api
net.md_5.bungee.api.scheduler,net.md-5:bungeecord-api
net.md_5.bungee.chat,net.md-5:bungeecord-chat
net.md_5.bungee.config,net.md-5:bungeecord-config
net.miginfocom.layout,com.miglayout:miglayout-core
net.miginfocom.swing,com.miglayout:miglayout-swing
net.miginfocom.swt,com.miglayout:miglayout-swt
net.minecrell.terminalconsole,net.minecrell:terminalconsoleappender
net.minidev.asm,net.minidev:accessors-smart
net.minidev.json,net.minidev:json-smart
net.minidev.json.parser,net.minidev:json-smart
net.objecthunter.exp4j,net.objecthunter:exp4j
net.objecthunter.exp4j.function,net.objecthunter:exp4j
net.openhft.affinity,net.openhft:affinity
net.openhft.chronicle.hash,net.openhft:chronicle-map
net.openhft.chronicle.hash.serialization,net.openhft:chronicle-map
net.openhft.chronicle.logger,net.openhft:chronicle-logger-core
net.openhft.chronicle.map,net.openhft:chronicle-map
net.openhft.chronicle.wire,net.openhft:chronicle-wire
net.openhft.compiler,net.openhft:compiler
net.openhft.hashing,net.openhft:zero-allocation-hashing
net.openhft.koloboke.collect,net.openhft:koloboke-api-jdk6-7
net.openhft.koloboke.collect.map,net.openhft:koloboke-api-jdk6-7
net.openhft.koloboke.collect.set,net.openhft:koloboke-api-jdk6-7
net.openhft.lang,net.openhft:lang
net.openhft.lang.collection,net.openhft:lang
net.openhft.lang.io,net.openhft:lang
net.openhft.lang.model,net.openhft:lang
net.openhft.sg,net.openhft:stage-compiler
net.orfjackal.retrolambda.api,net.orfjackal.retrolambda:retrolambda-api
net.orfjackal.retrolambda.asm,net.orfjackal.retrolambda:retrolambda
net.oschina.j2cache,net.oschina.j2cache:j2cache-core
net.razorvine.serpent,net.razorvine:serpent
net.razorvine.serpent.ast,net.razorvine:serpent
net.recommenders.rival.core,net.recommenders.rival:rival-core
net.recommenders.rival.evaluation.metric,net.recommenders.rival:rival-evaluate
net.recommenders.rival.evaluation.metric.error,net.recommenders.rival:rival-evaluate
net.recommenders.rival.evaluation.metric.ranking,net.recommenders.rival:rival-evaluate
net.recommenders.rival.evaluation.statistics,net.recommenders.rival:rival-evaluate
net.recommenders.rival.evaluation.strategy,net.recommenders.rival:rival-evaluate
net.recommenders.rival.recommend.frameworks,net.recommenders.rival:rival-recommend
net.recommenders.rival.recommend.frameworks.exceptions,net.recommenders.rival:rival-recommend
