repositoryName,packages
confluentinc/kafka-connect-elasticsearch,"[org.elasticsearch.search,org.elasticsearch,org.elasticsearch.action,org.apache.http.conn.ssl,com.fasterxml.jackson.databind.node,org.elasticsearch.index,org.assertj.core.api,org.elasticsearch.cluster,org.apache.http.impl.auth,org.apache.http.impl.client,com.github.tomakehurst.wiremock.stubbing,org.apache.http.client.config,org.apache.http.auth,org.elasticsearch.common,org.awaitility.core,com.github.tomakehurst.wiremock.client,org.testcontainers.elasticsearch,org.apache.http.client,com.github.tomakehurst.wiremock.junit,org.elasticsearch.client,org.elasticsearch.client.security,com.google,com.github.tomakehurst.wiremock.extension,org.elasticsearch.client.core,org.apache.hadoop.minikdc,com.github.tomakehurst.wiremock.http,org.elasticsearch.client.indices,org.awaitility,com.github.tomakehurst.wiremock.common,com.fasterxml.jackson.databind,org.elasticsearch.rest,com.github.tomakehurst.wiremock.core]"
confluentinc/kafka-connect-jdbc,"[io.zonky.test.db.postgres.embedded,org.testcontainers.containers,org.testcontainers,io.zonky.test.db.postgres.junit,org.apache,org.apache.derby.jdbc]"
confluentinc/kafka-connect-storage-cloud,"[org.apache.parquet.tools.read,org.apache.parquet.hadoop.metadata,org.apache.commons,org.apache.parquet.hadoop,com.github.tomakehurst,org.mockito,com.google,org.assertj.core.api,org.testcontainers,com.amazonaws.services.securitytoken,com.amazonaws.auth,org.slf4j,io.findify.s3mock,org.apache.parquet.tools.json,org.apache.http,org.apache.parquet.io]"
confluentinc/kafka-streams-examples,"[org.apache.avro.specific,org.apache.avro.util,org.apache.avro.generic,org.apache.commons.cli,org.apache.curator.test,org.assertj.core.api,org.apache.avro,scala.jdk]"
confluentinc/parallel-consumer,"[reactor.core.scheduler,org.apache.kafka.common.serialization,org.mockito.invocation,lombok,org.assertj.core.presentation,org.slf4j.helpers,io.vertx.junit5,io.confluent.parallelconsumer.internal,org.testcontainers.junit.jupiter,org.testcontainers.containers,io.confluent.csid.utils,org.apache.kafka.common,org.assertj.core.api,io.confluent.parallelconsumer,com.google.common.truth,lombok.experimental,org.assertj.core.data,org.junit.jupiter.params,org.junit.jupiter.api,io.vertx.ext.web.client,reactor.core,org.assertj.core.util,reactor.core.publisher,org.apache.commons.lang3.concurrent,org.awaitility.core,com.github.tomakehurst.wiremock,org.apache.kafka.clients.consumer,org.apache.kafka.clients.producer,com.github.tomakehurst.wiremock.client,ch.qos.logback.classic,org.junit.jupiter.params.provider,org.slf4j.event,org.junit.jupiter.api.extension,me.tongfei.progressbar,com.google.common.flogger,org.mockito,org.assertj.core.internal,org.testcontainers,org.apache.kafka.common.utils,org.apache.kafka.clients.admin,com.github.tomakehurst.wiremock.http,org.awaitility,org.slf4j,io.confluent.parallelconsumer.offsets,io.confluent.parallelconsumer.reactor,io.confluent.parallelconsumer.state,org.mockito.stubbing,org.junit.jupiter.api.parallel,pl.tlinkowski.unij.api,org.apache.kafka.common.errors,io.confluent.parallelconsumer.vertx,org.apache.commons.lang3,lombok.extern,org.junitpioneer.jupiter,com.github.tomakehurst.wiremock.core]"
consulo/consulo-unity3d,[com.dd.plist]
conversant/disruptor,"[org.slf4j,org.junit,junit.framework]"
corona-warn-app/cwa-verification-server,"[lombok,rx,org.apache.commons.math3.distribution,org.springframework.security.core.userdetails,net.javacrumbs.shedlock.spring.annotation,io.jsonwebtoken,rx.singles,org.apache,lombok.extern]"
cosmin/IClojure,"[jline.console,org.junit,junit.framework,org.apache.log4j,clojure.lang,org.fusesource,com.offbytwo.class_finder,jline]"
couchbase/couchbase-java-client,"[org.mockito.invocation,com.couchbase.client.core.state,org.assertj.core.api,org.apache.http.util,com.couchbase.client.deps.com,org.mockito.internal,com.couchbase.client.core.tracing,org.assertj.core.data,com.couchbase.mock,org.junit.runner,org.junit,io.codearte.catchexception.shade,com.couchbase.client.core.message,com.google.gson,com.couchbase.client.core.endpoint,com.google.common.collect.testing,com.couchbase.client.core.logging,org.apache.http.client,org.hamcrest,org.mockito,com.couchbase.client.core,com.couchbase.client.core.utils,com.couchbase.client.core.event,com.couchbase.client.encryption,com.couchbase.client.core.service,com.couchbase.client.core.lang,com.couchbase.client.core.config,com.couchbase.client.core.annotations,com.couchbase.client.deps.io,junit.framework,com.googlecode.catchexception,org.apache.http,org.mockito.stubbing,com.couchbase.client.core.env,org.junit.runners,org.apache.http.impl,com.couchbase.client.core.hooks,com.couchbase.client.core.time]"
coveooss/fmt-maven-plugin,"[org.apache.maven.plugin.testing,org.junit,org.apache.maven.plugin.logging,org.apache.maven.plugin,com.google.googlejavaformat.java,org.apache.maven.plugins.annotations,com.google.common.truth]"
cowtowncoder/java-uuid-generator,[org.slf4j]
cqfn/eo,"[org.yaml.snakeyaml,org.junit.jupiter.params.provider,org.cactoos.iterable,org.cactoos.scalar,org.apache.maven.project,org.cactoos.func,org.xembly,org.cactoos.io,org.apache.maven.plugins.annotations,com.yegor256.tojos,org.eolang,org.junit.jupiter.params,org.twdata.maven.mojoexecutor,org.cactoos.text,org.cactoos,org.cactoos.list,org.apache.maven.plugin,org.apache.maven.model,org.apache.maven.execution,org.cactoos.set,org.cactoos.collection,org.apache.maven.plugin.testing.stubs,org.eolang.parser]"
cqfn/jpeek,"[com.jcabi.xml,org.xembly,io.sentry,org.cactoos.io,org.objectweb.asm.signature,org.takes.misc,org.cactoos.list,org.hamcrest.core,org.takes.rs,org.objectweb.asm,org.takes,com.beust.jcommander,com.jcabi.dynamo.mock,org.llorllale.cactoos.matchers,org.cactoos.iterable,org.cactoos.scalar,javassist,org.cactoos.func,org.hamcrest,org.takes.facets,javassist.bytecode,org.hamcrest.collection,org.takes.tk,com.amazonaws.services.dynamodbv2.model,org.cactoos.text,org.cactoos,com.beust.jcommander.converters,org.hamcrest.number,com.amazonaws.services.dynamodbv2,org.takes.http,org.takes.rq,org.cactoos.map,com.jcabi.dynamo,org.cactoos.collection]"
craigwblake/redline,"[junit.textui,org.slf4j,org.junit,junit.framework,org.bouncycastle.openpgp,org.apache.tools.zip,org.bouncycastle.openpgp.operator,org.apache.commons.compress.compressors.xz,org.apache.commons.compress.compressors.bzip2,org.apache.tools.ant,org.bouncycastle.bcpg,org.apache.tools.ant.types]"
crate/elasticsearch-inout-plugin,"[org.python,org.elasticsearch,org.elasticsearch.action,org.elasticsearch.indices,org.elasticsearch.client,com.github.tlrx.elasticsearch.test.request,org.elasticsearch.index,com.github.tlrx.elasticsearch.test,org.elasticsearch.threadpool,org.elasticsearch.plugins,org.elasticsearch.cluster,org.elasticsearch.env,org.elasticsearch.transport,org.elasticsearch.cache,com.github.tlrx.elasticsearch.test.provider,org.elasticsearch.script,org.elasticsearch.common,org.elasticsearch.rest,org.elasticsearch.search]"
crawler-commons/crawler-commons,"[org.junit.jupiter.params,org.slf4j,org.junit.jupiter.params.provider,org.apache.commons.io.input,org.apache.commons.io]"
criteo/babar,"[org.junit,com.google]"
cromwellian/angulargwt,"[elemental.html,elemental.js.util,elemental.util,elemental.client,com.google,elemental.dom,com.google.gwt.user.rebind,elemental.js.json,com.google.gwt.dom.client,com.google.gwt.query.client.plugins,com.google.gwt.query.client.impl,com.google.gwt.angular.client,com.google.gwt.validation.client.impl,com.google.gwt.query.client,org.junit,com.google.gwt.core.client,com.google.gwt.validation.client,elemental.js.dom,com.google.gwt.core.ext,elemental.json]"
crossoverJie/JCSprout,"[com.lmax.disruptor,org.junit.rules,com.alibaba.fastjson,org.junit,org.openjdk.jmh.annotations,com.netflix.hystrix,org.openjdk.jmh.runner,net.sf.cglib.core,com.lmax.disruptor.dsl,com.google,net.sf.cglib.proxy]"
crossoverJie/cim,"[springfox.documentation.swagger2.annotations,io.netty.util.concurrent,io.netty.buffer,com.alibaba.fastjson,io.netty.channel.nio,com.google.protobuf,okhttp3,com.google,io.netty.util,io.netty.channel,org.junit.runner,org.junit,io.netty.handler.timeout,io.netty.handler.codec,io.netty.bootstrap,org,com.vdurmont.emoji,io.netty.channel.socket]"
crossoverJie/distributed-redis-tool,"[org.springframework.web.method,org.springframework.beans.factory,org.springframework.data.redis.connection,org.springframework.data.redis.connection.jedis,org.mockito,com.google,org.springframework.stereotype,org.slf4j,org.springframework.context.annotation,org.junit,junit.framework,org.mockito.stubbing,org.springframework.web.servlet.handler,org.springframework.web.servlet.config,redis.clients.jedis]"
cryptomator/cryptomator,"[org.cryptomator.integrations.keychain,org.hamcrest,org.mockito,com.google,org.mockito.stubbing]"
cternes/openkeepass,"[nl.jqno.equalsverifier,org.simpleframework.xml.core,org.simpleframework.xml.transform,org.spongycastle.pqc.math,org.junit.rules,org.simpleframework.xml.stream,org.spongycastle.crypto.engines,org.junit,org.spongycastle.crypto.params,org.simpleframework.xml.convert,org.simpleframework.xml,org.spongycastle.util.encoders,org.simpleframework.xml.strategy]"
ctongfei/progressbar,"[org.slf4j,org.junit.jupiter.api,org.jline.utils,org.junit.jupiter.api.extension,org.jline.terminal]"
cucumber-attic/gherkin2,"[org.junit,org.hamcrest,gherkin.deps.com.google.gson,org.mockito,gherkin.deps.net.iharder]"
cucumber/common,"[org.junit.runner,io.cucumber.junit,org.junit,io.cucumber.java.en,io.cucumber.messages.types,io.cucumber.messages,io.cucumber.java,com.eclipsesource.json]"
cybergarage/cybergarage-upnp,"[org.cybergarage.net,org.cybergarage.upnp.ssdp,org.cybergarage.upnp,org.cybergarage.util,org.cybergarage.upnp.event,org.cybergarage.soap,org.cybergarage.upnp.std.av.server,org.cybergarage.http,junit.framework,org.cybergarage.upnp.control,org.cybergarage.upnp.std.av.server.directory,org.cybergarage.xml,org.cybergarage.upnp.std.av.server.object,org.cybergarage.upnp.device]"
dCache/nfs4j,"[org.openjdk.jmh.runner,com.hazelcast.client.config,org.mockito,com.hazelcast.client,com.google,org.jline.reader.impl,com.sleepycat.je,com.hazelcast.core,com.hazelcast.config,org.jline.reader,org.openjdk.jmh.results,org.slf4j,org.junit,com.sleepycat.bind.tuple,junit.framework,com.google.common.jimfs,org.jline.terminal,org.openjdk.jmh.annotations,org.mockito.stubbing,com.hazelcast.cluster]"
dadoonet/legacy-search,"[com.fasterxml.jackson.annotation,com.github.dozermapper.core,com.fasterxml.jackson.core,com.fasterxml.jackson.databind]"
dadoonet/spring-elasticsearch,"[org.springframework.beans.factory,org.hamcrest,org.elasticsearch.client,org.springframework.context.support,org.springframework.context,org.springframework.scheduling.concurrent,fr.pilato.elasticsearch.tools.util,org.elasticsearch.client.indices,org.slf4j,org.junit.jupiter.api,org.springframework.context.annotation,com.fasterxml.jackson.databind,com.fasterxml.jackson.core.type,fr.pilato.elasticsearch.tools.updaters,org.springframework.util]"
dain/leveldb,"[org.iq80.snappy,org.xerial.snappy,org.iq80.leveldb,org.iq80.leveldb.util,org.iq80.leveldb.impl]"
damianszczepanik/cucumber-reporting,"[org.powermock.modules.junit4,org.jsoup.nodes,org.codehaus.plexus.util,org.joda.time,org.assertj.core.api,org.owasp.html,org.apache.commons.lang3.exception,org.jsoup.select,org.assertj.core.data,org.apache.commons.io.filefilter,org.apache.commons.collections,org.apache.velocity.runtime,org.junit.runner,org.apache.commons.configuration,org.junit,com.fasterxml.jackson.databind.annotation,org.apache.commons.io,mockit,org.joda.time.format,org.apache.velocity,org.apache.velocity.app,com.fasterxml.jackson.datatype.jsr310,com.google,org.assertj.core.internal,org.assertj.core.groups,org.apache.commons.lang3.mutable,org.apache.velocity.context,org.jsoup,com.fasterxml.jackson.databind,org.apache.commons.lang3.math,org.apache.commons.lang3,org.junit.runners]"
damnhandy/Handy-URI-Templates,"[org.junit.runner,org.junit,com.ning.http.client,com.fasterxml.jackson.annotation,org.joda.time,com.fasterxml.jackson.core,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.annotation,com.fasterxml.jackson.core.type,com.fasterxml.jackson.databind.module,org.junit.runners,org.joda.time.format]"
dandelion/dandelion-datatables,"[com.opensymphony.xwork2,org.springframework.web.method,org.apache.poi,com.github.dandelion.core.i18n,com.github.dandelion.core.config,com.github.dandelion.datatables.core.html,org.apache.commons.beanutils,com.github.dandelion.core,org.assertj.core.api,com.github.dandelion.core.web,org.springframework.mock.web,com.github.dandelion.core.option,com.github.dandelion.datatables.core.util,org.junit.rules,org.thymeleaf.context,org.junit,com.itextpdf.text,com.github.dandelion.datatables.core.generator,org.apache.struts,org.apache.taglibs.standard.tag.common.fmt,com.itextpdf.text.pdf,com.github.dandelion.datatables.core.extension,com.github.dandelion.core.asset,org.json.simple,org.springframework.test.web.servlet,org.springframework.web.servlet.support,com.github.dandelion.datatables.core.config,com.github.dandelion.core.util,org.springframework.web.bind,org.thymeleaf.util,org.apache.poi.xssf,org.apache.poi.hssf,com.github.dandelion.core.html,org.thymeleaf.dom,com.github.dandelion.datatables.core.option,com.github.dandelion.core.storage,org.slf4j,org.thymeleaf.dialect,org.apache.poi.ss,org.apache.struts2.views,org.apache.struts.util,com.github.dandelion.datatables.core.export,com.opensymphony.xwork2.ognl,com.github.dandelion.datatables.core,com.github.dandelion.core.bundle,org.apache.struts.config,org.springframework.web.context,org.thymeleaf.processor,org.thymeleaf,org.thymeleaf.standard,com.github.dandelion.datatables.core.ajax]"
dangdangdotcom/config-toolkit,"[org.apache.curator.framework.api,org.apache.curator.framework.listen,org.springframework.context.support,com.google,com.dangdang.config.service.observer,com.dangdang.config.service.file,org.apache.curator.framework.state,org.springframework.cloud.context.config,org.springframework.stereotype,org.apache.curator.framework,net.sf.cglib.proxy,com.dangdang.config.service.zookeeper,com.dangdang.config.service,org.slf4j,org.apache.commons.compress.archivers,org.springframework.context.annotation,com.dangdang.config.service.sugar,org.springframework.cloud.context.scope,org.apache.commons.compress.archivers.zip,org.apache.commons.lang3,org.springframework.boot.autoconfigure,org.apache.commons.io]"
daniel-cottone/Cerberus,"[org.junit.runner,org.junit,io.jsonwebtoken,org.apache.commons.lang3.builder,org.junit.runners]"
danieldk/dictomaton,"[org.junit,com.carrotsearch.junitbenchmarks,org.junit.experimental,org.apache.commons.lang3,com.google.common.collect.testing]"
danielwegener/logback-kafka-appender,"[ch.qos.logback.classic,org.hamcrest,org.apache.zookeeper.server,org.mockito,com.carrotsearch.junitbenchmarks,org.apache.kafka.common,org.apache.kafka.common.utils,com.carrotsearch.junitbenchmarks.annotation,org.slf4j,org.junit.rules,org.junit,junit.framework,org.mockito.stubbing,org.apache.kafka.common.errors,org.apache.kafka.clients.consumer,kafka.server,org.apache.kafka.common.serialization,org.apache.kafka.clients.producer]"
darbyluv2code/spring-and-hibernate-for-beginners,"[org.springframework.web.servlet,org.springframework.transaction.annotation,org.springframework.web.servlet.support,org.hibernate.query,org.springframework.web.servlet.view,org.springframework.security.config.annotation.web.builders,org.springframework.security.config.annotation.web,org.hibernate,org.springframework.orm.jpa,org.hibernate.cfg,org.junit.runner,org.springframework.security.web.context,com.mchange.v2.c3p0,org.junit,junit.framework,org.springframework.orm.hibernate5,org.springframework.security.config.annotation.authentication.builders,org.springframework.security.config.annotation.web.configurers,com.fasterxml.jackson.databind,org.springframework.security.web.authentication,org.springframework.web.servlet.config,org.springframework.security.config.annotation.web.configuration]"
databricks/learning-spark,"[org.apache.spark.mllib.linalg,org.apache.spark.sql.api,org.apache.spark.api,org.apache.spark.streaming,org.eclipse.jetty.client,org.apache.spark,org.apache.spark.streaming.kafka,org.apache.spark.mllib.regression,org.apache.spark.sql,org.apache.spark.util,au.com.bytecode.opencsv,org.apache.spark.serializer,com.datastax.spark.connector,org.apache.spark.streaming.api,org.apache.spark.broadcast,com.fasterxml.jackson.databind,org.apache.spark.mllib.feature,org.apache.spark.mllib.classification]"
datageartech/datagear,"[org.mybatis.spring,org.apache.poi.ss,org.apache.poi.openxml4j,org.apache.commons.csv,org.mybatis.spring.support,org.apache.poi.util,org.apache.poi.xssf,org.apache.poi.hssf,org.apache.poi.poifs,org.apache]"
datasift/dropwizard-extra,"[org.mockito.invocation,com.datasift.dropwizard.zookeeper,org.mockito.verification,com.fasterxml.jackson.databind.util,io.dropwizard.setup,org.powermock.modules.junit4,org.apache.curator.framework.api,org.hamcrest,org.hbase.async,org.apache.zookeeper,org.mockito,org.apache.curator.framework,org.junit.runner,org.powermock.api.mockito,org.junit,org.apache.zookeeper.common,com.fasterxml.jackson.databind,org.mockito.stubbing,org.apache.curator.framework.imps]"
